uf,cidade,candidato,votos_validos,votos_concorrentes,lat,lon
SC,GALVÃO,SORAYA THRONICKE,9,2252,-26.4553595,-52.6869755
SC,GALVÃO,FELIPE D'AVILA,5,2252,-26.4553595,-52.6869755
SC,GALVÃO,PADRE KELMON,2,2252,-26.4553595,-52.6869755
SC,GALVÃO,LÉO PÉRICLES,0,2252,-26.4553595,-52.6869755
SC,GALVÃO,CONSTITUINTE EYMAEL,0,2252,-26.4553595,-52.6869755
SC,GALVÃO,VERA,0,2252,-26.4553595,-52.6869755
SC,GALVÃO,SOFIA MANZANO,0,2252,-26.4553595,-52.6869755
SC,GAROPABA,JAIR BOLSONARO,9098,16786,-28.0274798,-48.6240197
SC,GAROPABA,LULA,6265,16786,-28.0274798,-48.6240197
SC,GAROPABA,SIMONE TEBET,749,16786,-28.0274798,-48.6240197
SC,GAROPABA,CIRO GOMES,377,16786,-28.0274798,-48.6240197
SC,GAROPABA,FELIPE D'AVILA,200,16786,-28.0274798,-48.6240197
SC,GAROPABA,SORAYA THRONICKE,68,16786,-28.0274798,-48.6240197
SC,GAROPABA,PADRE KELMON,11,16786,-28.0274798,-48.6240197
SC,GAROPABA,LÉO PÉRICLES,10,16786,-28.0274798,-48.6240197
SC,GAROPABA,SOFIA MANZANO,5,16786,-28.0274798,-48.6240197
SC,GAROPABA,VERA,2,16786,-28.0274798,-48.6240197
SC,GAROPABA,CONSTITUINTE EYMAEL,1,16786,-28.0274798,-48.6240197
SC,GARUVA,JAIR BOLSONARO,6420,9381,-26.0294904,-48.8545202
SC,GARUVA,LULA,2383,9381,-26.0294904,-48.8545202
SC,GARUVA,SIMONE TEBET,356,9381,-26.0294904,-48.8545202
SC,GARUVA,CIRO GOMES,125,9381,-26.0294904,-48.8545202
SC,GARUVA,FELIPE D'AVILA,47,9381,-26.0294904,-48.8545202
SC,GARUVA,SORAYA THRONICKE,40,9381,-26.0294904,-48.8545202
SC,GARUVA,PADRE KELMON,5,9381,-26.0294904,-48.8545202
SC,GARUVA,SOFIA MANZANO,4,9381,-26.0294904,-48.8545202
SC,GARUVA,LÉO PÉRICLES,1,9381,-26.0294904,-48.8545202
SC,GARUVA,VERA,0,9381,-26.0294904,-48.8545202
SC,GARUVA,CONSTITUINTE EYMAEL,0,9381,-26.0294904,-48.8545202
SC,GASPAR,JAIR BOLSONARO,26248,38531,-26.9307306,-48.9566824
SC,GASPAR,LULA,9515,38531,-26.9307306,-48.9566824
SC,GASPAR,SIMONE TEBET,1557,38531,-26.9307306,-48.9566824
SC,GASPAR,CIRO GOMES,592,38531,-26.9307306,-48.9566824
SC,GASPAR,FELIPE D'AVILA,438,38531,-26.9307306,-48.9566824
SC,GASPAR,SORAYA THRONICKE,129,38531,-26.9307306,-48.9566824
SC,GASPAR,PADRE KELMON,19,38531,-26.9307306,-48.9566824
SC,GASPAR,SOFIA MANZANO,15,38531,-26.9307306,-48.9566824
SC,GASPAR,LÉO PÉRICLES,12,38531,-26.9307306,-48.9566824
SC,GASPAR,VERA,5,38531,-26.9307306,-48.9566824
SC,GASPAR,CONSTITUINTE EYMAEL,1,38531,-26.9307306,-48.9566824
SC,GOVERNADOR CELSO RAMOS,JAIR BOLSONARO,8349,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,LULA,2559,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,SIMONE TEBET,548,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,CIRO GOMES,184,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,FELIPE D'AVILA,111,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,SORAYA THRONICKE,80,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,PADRE KELMON,9,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,LÉO PÉRICLES,3,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,VERA,3,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,CONSTITUINTE EYMAEL,1,11847,-27.317161,-48.557608
SC,GOVERNADOR CELSO RAMOS,SOFIA MANZANO,0,11847,-27.317161,-48.557608
SC,GRAVATAL,JAIR BOLSONARO,5152,7318,-28.3300703,-49.0362296
SC,GRAVATAL,LULA,1692,7318,-28.3300703,-49.0362296
SC,GRAVATAL,SIMONE TEBET,252,7318,-28.3300703,-49.0362296
SC,GRAVATAL,CIRO GOMES,110,7318,-28.3300703,-49.0362296
SC,GRAVATAL,FELIPE D'AVILA,73,7318,-28.3300703,-49.0362296
SC,GRAVATAL,SORAYA THRONICKE,22,7318,-28.3300703,-49.0362296
SC,GRAVATAL,PADRE KELMON,10,7318,-28.3300703,-49.0362296
SC,GRAVATAL,LÉO PÉRICLES,3,7318,-28.3300703,-49.0362296
SC,GRAVATAL,SOFIA MANZANO,2,7318,-28.3300703,-49.0362296
SC,GRAVATAL,VERA,2,7318,-28.3300703,-49.0362296
SC,GRAVATAL,CONSTITUINTE EYMAEL,0,7318,-28.3300703,-49.0362296
SC,GRÃO-PARÁ,JAIR BOLSONARO,3267,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,LULA,1045,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,SIMONE TEBET,170,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,CIRO GOMES,69,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,FELIPE D'AVILA,39,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,SORAYA THRONICKE,37,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,PADRE KELMON,7,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,VERA,1,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,SOFIA MANZANO,1,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,CONSTITUINTE EYMAEL,0,4636,-28.1856937,-49.2163956
SC,GRÃO-PARÁ,LÉO PÉRICLES,0,4636,-28.1856937,-49.2163956
SC,GUABIRUBA,JAIR BOLSONARO,9857,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,LULA,2653,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,SIMONE TEBET,532,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,CIRO GOMES,243,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,FELIPE D'AVILA,108,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,SORAYA THRONICKE,96,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,PADRE KELMON,18,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,CONSTITUINTE EYMAEL,11,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,SOFIA MANZANO,3,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,LÉO PÉRICLES,3,13526,-27.0864326,-48.9781319
SC,GUABIRUBA,VERA,2,13526,-27.0864326,-48.9781319
SC,GUARACIABA,JAIR BOLSONARO,3870,7392,-26.6001986,-53.5216209
SC,GUARACIABA,LULA,2885,7392,-26.6001986,-53.5216209
SC,GUARACIABA,SIMONE TEBET,455,7392,-26.6001986,-53.5216209
SC,GUARACIABA,CIRO GOMES,106,7392,-26.6001986,-53.5216209
SC,GUARACIABA,SORAYA THRONICKE,39,7392,-26.6001986,-53.5216209
SC,GUARACIABA,FELIPE D'AVILA,26,7392,-26.6001986,-53.5216209
SC,GUARACIABA,PADRE KELMON,8,7392,-26.6001986,-53.5216209
SC,GUARACIABA,SOFIA MANZANO,3,7392,-26.6001986,-53.5216209
SC,GUARACIABA,VERA,0,7392,-26.6001986,-53.5216209
SC,GUARACIABA,CONSTITUINTE EYMAEL,0,7392,-26.6001986,-53.5216209
SC,GUARACIABA,LÉO PÉRICLES,0,7392,-26.6001986,-53.5216209
SC,GUARAMIRIM,JAIR BOLSONARO,17467,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,LULA,6147,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,SIMONE TEBET,801,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,CIRO GOMES,422,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,FELIPE D'AVILA,274,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,SORAYA THRONICKE,108,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,PADRE KELMON,18,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,SOFIA MANZANO,10,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,VERA,5,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,CONSTITUINTE EYMAEL,4,25259,-26.4744805,-48.9981151
SC,GUARAMIRIM,LÉO PÉRICLES,3,25259,-26.4744805,-48.9981151
SC,GUARUJÁ DO SUL,JAIR BOLSONARO,1774,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,LULA,1183,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,SIMONE TEBET,115,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,CIRO GOMES,44,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,SORAYA THRONICKE,17,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,FELIPE D'AVILA,14,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,CONSTITUINTE EYMAEL,2,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,SOFIA MANZANO,2,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,PADRE KELMON,1,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,VERA,0,3152,-26.3850268,-53.527794
SC,GUARUJÁ DO SUL,LÉO PÉRICLES,0,3152,-26.3850268,-53.527794
SC,GUATAMBÚ,LULA,2623,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,JAIR BOLSONARO,1969,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,SIMONE TEBET,130,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,CIRO GOMES,80,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,FELIPE D'AVILA,15,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,SORAYA THRONICKE,12,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,PADRE KELMON,3,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,VERA,3,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,CONSTITUINTE EYMAEL,2,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,LÉO PÉRICLES,0,4837,-27.1333139,-52.7852104
SC,GUATAMBÚ,SOFIA MANZANO,0,4837,-27.1333139,-52.7852104
SC,HERVAL D'OESTE,JAIR BOLSONARO,7838,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,LULA,4286,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,SIMONE TEBET,782,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,CIRO GOMES,167,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,FELIPE D'AVILA,74,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,SORAYA THRONICKE,45,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,PADRE KELMON,14,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,SOFIA MANZANO,7,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,LÉO PÉRICLES,4,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,VERA,3,13221,-27.17361,-51.4903659
SC,HERVAL D'OESTE,CONSTITUINTE EYMAEL,1,13221,-27.17361,-51.4903659
SC,IBIAM,JAIR BOLSONARO,901,1524,-27.184658,-51.235154
SC,IBIAM,LULA,540,1524,-27.184658,-51.235154
SC,IBIAM,SIMONE TEBET,53,1524,-27.184658,-51.235154
SC,IBIAM,CIRO GOMES,24,1524,-27.184658,-51.235154
SC,IBIAM,SORAYA THRONICKE,3,1524,-27.184658,-51.235154
SC,IBIAM,FELIPE D'AVILA,2,1524,-27.184658,-51.235154
SC,IBIAM,LÉO PÉRICLES,1,1524,-27.184658,-51.235154
SC,IBIAM,PADRE KELMON,0,1524,-27.184658,-51.235154
SC,IBIAM,CONSTITUINTE EYMAEL,0,1524,-27.184658,-51.235154
SC,IBIAM,VERA,0,1524,-27.184658,-51.235154
SC,IBIAM,SOFIA MANZANO,0,1524,-27.184658,-51.235154
SC,IBICARÉ,JAIR BOLSONARO,1637,2409,-27.088141,-51.368101
SC,IBICARÉ,LULA,650,2409,-27.088141,-51.368101
SC,IBICARÉ,SIMONE TEBET,81,2409,-27.088141,-51.368101
SC,IBICARÉ,CIRO GOMES,20,2409,-27.088141,-51.368101
SC,IBICARÉ,SORAYA THRONICKE,14,2409,-27.088141,-51.368101
SC,IBICARÉ,FELIPE D'AVILA,4,2409,-27.088141,-51.368101
SC,IBICARÉ,PADRE KELMON,2,2409,-27.088141,-51.368101
SC,IBICARÉ,SOFIA MANZANO,1,2409,-27.088141,-51.368101
SC,IBICARÉ,CONSTITUINTE EYMAEL,0,2409,-27.088141,-51.368101
SC,IBICARÉ,VERA,0,2409,-27.088141,-51.368101
SC,IBICARÉ,LÉO PÉRICLES,0,2409,-27.088141,-51.368101
SC,IBIRAMA,JAIR BOLSONARO,7888,11427,-27.0537021,-49.5190771
SC,IBIRAMA,LULA,2543,11427,-27.0537021,-49.5190771
SC,IBIRAMA,SIMONE TEBET,570,11427,-27.0537021,-49.5190771
SC,IBIRAMA,CIRO GOMES,207,11427,-27.0537021,-49.5190771
SC,IBIRAMA,FELIPE D'AVILA,116,11427,-27.0537021,-49.5190771
SC,IBIRAMA,SORAYA THRONICKE,89,11427,-27.0537021,-49.5190771
SC,IBIRAMA,PADRE KELMON,8,11427,-27.0537021,-49.5190771
SC,IBIRAMA,SOFIA MANZANO,4,11427,-27.0537021,-49.5190771
SC,IBIRAMA,LÉO PÉRICLES,2,11427,-27.0537021,-49.5190771
SC,IBIRAMA,CONSTITUINTE EYMAEL,0,11427,-27.0537021,-49.5190771
SC,IBIRAMA,VERA,0,11427,-27.0537021,-49.5190771
SC,ILHOTA,JAIR BOLSONARO,6333,8814,-26.9022824,-48.8284968
SC,ILHOTA,LULA,1933,8814,-26.9022824,-48.8284968
SC,ILHOTA,SIMONE TEBET,314,8814,-26.9022824,-48.8284968
SC,ILHOTA,CIRO GOMES,141,8814,-26.9022824,-48.8284968
SC,ILHOTA,FELIPE D'AVILA,58,8814,-26.9022824,-48.8284968
SC,ILHOTA,SORAYA THRONICKE,27,8814,-26.9022824,-48.8284968
SC,ILHOTA,PADRE KELMON,3,8814,-26.9022824,-48.8284968
SC,ILHOTA,LÉO PÉRICLES,2,8814,-26.9022824,-48.8284968
SC,ILHOTA,SOFIA MANZANO,2,8814,-26.9022824,-48.8284968
SC,ILHOTA,VERA,1,8814,-26.9022824,-48.8284968
SC,ILHOTA,CONSTITUINTE EYMAEL,0,8814,-26.9022824,-48.8284968
SC,IMARUÍ,JAIR BOLSONARO,3577,7354,-28.3440491,-48.8151737
SC,IMARUÍ,LULA,3274,7354,-28.3440491,-48.8151737
SC,IMARUÍ,SIMONE TEBET,296,7354,-28.3440491,-48.8151737
SC,IMARUÍ,CIRO GOMES,138,7354,-28.3440491,-48.8151737
SC,IMARUÍ,FELIPE D'AVILA,35,7354,-28.3440491,-48.8151737
SC,IMARUÍ,SORAYA THRONICKE,27,7354,-28.3440491,-48.8151737
SC,IMARUÍ,VERA,2,7354,-28.3440491,-48.8151737
SC,IMARUÍ,PADRE KELMON,2,7354,-28.3440491,-48.8151737
SC,IMARUÍ,CONSTITUINTE EYMAEL,1,7354,-28.3440491,-48.8151737
SC,IMARUÍ,LÉO PÉRICLES,1,7354,-28.3440491,-48.8151737
SC,IMARUÍ,SOFIA MANZANO,1,7354,-28.3440491,-48.8151737
SC,IMBITUBA,JAIR BOLSONARO,14914,29013,-28.241827,-48.6643444
SC,IMBITUBA,LULA,11545,29013,-28.241827,-48.6643444
SC,IMBITUBA,SIMONE TEBET,1330,29013,-28.241827,-48.6643444
SC,IMBITUBA,CIRO GOMES,760,29013,-28.241827,-48.6643444
SC,IMBITUBA,FELIPE D'AVILA,299,29013,-28.241827,-48.6643444
SC,IMBITUBA,SORAYA THRONICKE,117,29013,-28.241827,-48.6643444
SC,IMBITUBA,LÉO PÉRICLES,14,29013,-28.241827,-48.6643444
SC,IMBITUBA,PADRE KELMON,13,29013,-28.241827,-48.6643444
SC,IMBITUBA,VERA,10,29013,-28.241827,-48.6643444
SC,IMBITUBA,SOFIA MANZANO,9,29013,-28.241827,-48.6643444
SC,IMBITUBA,CONSTITUINTE EYMAEL,2,29013,-28.241827,-48.6643444
SC,IMBUIA,JAIR BOLSONARO,2832,4178,-27.49082,-49.421766
SC,IMBUIA,LULA,1044,4178,-27.49082,-49.421766
SC,IMBUIA,SIMONE TEBET,200,4178,-27.49082,-49.421766
SC,IMBUIA,CIRO GOMES,62,4178,-27.49082,-49.421766
SC,IMBUIA,FELIPE D'AVILA,18,4178,-27.49082,-49.421766
SC,IMBUIA,SORAYA THRONICKE,14,4178,-27.49082,-49.421766
SC,IMBUIA,PADRE KELMON,7,4178,-27.49082,-49.421766
SC,IMBUIA,LÉO PÉRICLES,1,4178,-27.49082,-49.421766
SC,IMBUIA,VERA,0,4178,-27.49082,-49.421766
SC,IMBUIA,SOFIA MANZANO,0,4178,-27.49082,-49.421766
SC,IMBUIA,CONSTITUINTE EYMAEL,0,4178,-27.49082,-49.421766
SC,INDAIAL,JAIR BOLSONARO,26471,36848,-26.8901747,-49.2416736
SC,INDAIAL,LULA,7505,36848,-26.8901747,-49.2416736
SC,INDAIAL,SIMONE TEBET,1486,36848,-26.8901747,-49.2416736
SC,INDAIAL,CIRO GOMES,711,36848,-26.8901747,-49.2416736
SC,INDAIAL,FELIPE D'AVILA,430,36848,-26.8901747,-49.2416736
SC,INDAIAL,SORAYA THRONICKE,187,36848,-26.8901747,-49.2416736
SC,INDAIAL,PADRE KELMON,27,36848,-26.8901747,-49.2416736
SC,INDAIAL,SOFIA MANZANO,14,36848,-26.8901747,-49.2416736
SC,INDAIAL,LÉO PÉRICLES,9,36848,-26.8901747,-49.2416736
SC,INDAIAL,VERA,6,36848,-26.8901747,-49.2416736
SC,INDAIAL,CONSTITUINTE EYMAEL,2,36848,-26.8901747,-49.2416736
SC,IOMERÊ,JAIR BOLSONARO,1553,2293,-27.0019673,-51.2405514
SC,IOMERÊ,LULA,534,2293,-27.0019673,-51.2405514
SC,IOMERÊ,SIMONE TEBET,134,2293,-27.0019673,-51.2405514
SC,IOMERÊ,CIRO GOMES,33,2293,-27.0019673,-51.2405514
SC,IOMERÊ,FELIPE D'AVILA,26,2293,-27.0019673,-51.2405514
SC,IOMERÊ,SORAYA THRONICKE,8,2293,-27.0019673,-51.2405514
SC,IOMERÊ,SOFIA MANZANO,2,2293,-27.0019673,-51.2405514
SC,IOMERÊ,LÉO PÉRICLES,2,2293,-27.0019673,-51.2405514
SC,IOMERÊ,PADRE KELMON,1,2293,-27.0019673,-51.2405514
SC,IOMERÊ,CONSTITUINTE EYMAEL,0,2293,-27.0019673,-51.2405514
SC,IOMERÊ,VERA,0,2293,-27.0019673,-51.2405514
SC,IPIRA,JAIR BOLSONARO,1632,3082,-27.4053188,-51.7734648
SC,IPIRA,LULA,1211,3082,-27.4053188,-51.7734648
SC,IPIRA,SIMONE TEBET,192,3082,-27.4053188,-51.7734648
SC,IPIRA,CIRO GOMES,21,3082,-27.4053188,-51.7734648
SC,IPIRA,FELIPE D'AVILA,13,3082,-27.4053188,-51.7734648
SC,IPIRA,SORAYA THRONICKE,8,3082,-27.4053188,-51.7734648
SC,IPIRA,PADRE KELMON,2,3082,-27.4053188,-51.7734648
SC,IPIRA,CONSTITUINTE EYMAEL,2,3082,-27.4053188,-51.7734648
SC,IPIRA,SOFIA MANZANO,1,3082,-27.4053188,-51.7734648
SC,IPIRA,LÉO PÉRICLES,0,3082,-27.4053188,-51.7734648
SC,IPIRA,VERA,0,3082,-27.4053188,-51.7734648
SC,IPORÃ DO OESTE,JAIR BOLSONARO,3487,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,LULA,1784,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,SIMONE TEBET,438,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,CIRO GOMES,121,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,FELIPE D'AVILA,64,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,SORAYA THRONICKE,52,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,PADRE KELMON,6,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,SOFIA MANZANO,4,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,LÉO PÉRICLES,3,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,CONSTITUINTE EYMAEL,0,5959,-26.988409,-53.5344408
SC,IPORÃ DO OESTE,VERA,0,5959,-26.988409,-53.5344408
SC,IPUAÇU,LULA,2884,4469,-26.6349873,-52.4555915
SC,IPUAÇU,JAIR BOLSONARO,1363,4469,-26.6349873,-52.4555915
SC,IPUAÇU,SIMONE TEBET,136,4469,-26.6349873,-52.4555915
SC,IPUAÇU,CIRO GOMES,54,4469,-26.6349873,-52.4555915
SC,IPUAÇU,FELIPE D'AVILA,12,4469,-26.6349873,-52.4555915
SC,IPUAÇU,SORAYA THRONICKE,10,4469,-26.6349873,-52.4555915
SC,IPUAÇU,PADRE KELMON,6,4469,-26.6349873,-52.4555915
SC,IPUAÇU,VERA,2,4469,-26.6349873,-52.4555915
SC,IPUAÇU,CONSTITUINTE EYMAEL,1,4469,-26.6349873,-52.4555915
SC,IPUAÇU,SOFIA MANZANO,1,4469,-26.6349873,-52.4555915
SC,IPUAÇU,LÉO PÉRICLES,0,4469,-26.6349873,-52.4555915
SC,IPUMIRIM,JAIR BOLSONARO,2440,4925,-27.0762287,-52.135736
SC,IPUMIRIM,LULA,2195,4925,-27.0762287,-52.135736
SC,IPUMIRIM,SIMONE TEBET,149,4925,-27.0762287,-52.135736
SC,IPUMIRIM,CIRO GOMES,92,4925,-27.0762287,-52.135736
SC,IPUMIRIM,SORAYA THRONICKE,23,4925,-27.0762287,-52.135736
SC,IPUMIRIM,FELIPE D'AVILA,12,4925,-27.0762287,-52.135736
SC,IPUMIRIM,PADRE KELMON,6,4925,-27.0762287,-52.135736
SC,IPUMIRIM,CONSTITUINTE EYMAEL,4,4925,-27.0762287,-52.135736
SC,IPUMIRIM,LÉO PÉRICLES,3,4925,-27.0762287,-52.135736
SC,IPUMIRIM,SOFIA MANZANO,1,4925,-27.0762287,-52.135736
SC,IPUMIRIM,VERA,0,4925,-27.0762287,-52.135736
SC,IRACEMINHA,JAIR BOLSONARO,1960,3035,-26.8237077,-53.272834
SC,IRACEMINHA,LULA,859,3035,-26.8237077,-53.272834
SC,IRACEMINHA,SIMONE TEBET,132,3035,-26.8237077,-53.272834
SC,IRACEMINHA,CIRO GOMES,60,3035,-26.8237077,-53.272834
SC,IRACEMINHA,FELIPE D'AVILA,11,3035,-26.8237077,-53.272834
SC,IRACEMINHA,SORAYA THRONICKE,8,3035,-26.8237077,-53.272834
SC,IRACEMINHA,PADRE KELMON,5,3035,-26.8237077,-53.272834
SC,IRACEMINHA,LÉO PÉRICLES,0,3035,-26.8237077,-53.272834
SC,IRACEMINHA,CONSTITUINTE EYMAEL,0,3035,-26.8237077,-53.272834
SC,IRACEMINHA,VERA,0,3035,-26.8237077,-53.272834
SC,IRACEMINHA,SOFIA MANZANO,0,3035,-26.8237077,-53.272834
SC,IRANI,JAIR BOLSONARO,3415,6083,-27.0230476,-51.9010675
SC,IRANI,LULA,2233,6083,-27.0230476,-51.9010675
SC,IRANI,SIMONE TEBET,261,6083,-27.0230476,-51.9010675
SC,IRANI,CIRO GOMES,92,6083,-27.0230476,-51.9010675
SC,IRANI,FELIPE D'AVILA,40,6083,-27.0230476,-51.9010675
SC,IRANI,SORAYA THRONICKE,28,6083,-27.0230476,-51.9010675
SC,IRANI,PADRE KELMON,12,6083,-27.0230476,-51.9010675
SC,IRANI,CONSTITUINTE EYMAEL,1,6083,-27.0230476,-51.9010675
SC,IRANI,VERA,1,6083,-27.0230476,-51.9010675
SC,IRANI,LÉO PÉRICLES,0,6083,-27.0230476,-51.9010675
SC,IRANI,SOFIA MANZANO,0,6083,-27.0230476,-51.9010675
SC,IRATI,LULA,815,1686,-26.6577742,-52.8929851
SC,IRATI,JAIR BOLSONARO,757,1686,-26.6577742,-52.8929851
SC,IRATI,SIMONE TEBET,66,1686,-26.6577742,-52.8929851
SC,IRATI,CIRO GOMES,26,1686,-26.6577742,-52.8929851
SC,IRATI,FELIPE D'AVILA,10,1686,-26.6577742,-52.8929851
SC,IRATI,SORAYA THRONICKE,9,1686,-26.6577742,-52.8929851
SC,IRATI,PADRE KELMON,3,1686,-26.6577742,-52.8929851
SC,IRATI,VERA,0,1686,-26.6577742,-52.8929851
SC,IRATI,CONSTITUINTE EYMAEL,0,1686,-26.6577742,-52.8929851
SC,IRATI,SOFIA MANZANO,0,1686,-26.6577742,-52.8929851
SC,IRATI,LÉO PÉRICLES,0,1686,-26.6577742,-52.8929851
SC,IRINEÓPOLIS,JAIR BOLSONARO,3679,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,LULA,2252,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,SIMONE TEBET,296,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,CIRO GOMES,80,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,FELIPE D'AVILA,38,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,SORAYA THRONICKE,21,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,PADRE KELMON,16,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,SOFIA MANZANO,2,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,CONSTITUINTE EYMAEL,2,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,VERA,0,6386,-26.242006,-50.795687
SC,IRINEÓPOLIS,LÉO PÉRICLES,0,6386,-26.242006,-50.795687
SC,ITAIÓPOLIS,JAIR BOLSONARO,8838,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,LULA,3178,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,SIMONE TEBET,486,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,CIRO GOMES,198,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,SORAYA THRONICKE,95,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,FELIPE D'AVILA,47,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,PADRE KELMON,19,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,CONSTITUINTE EYMAEL,3,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,SOFIA MANZANO,2,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,VERA,1,12867,-26.3391899,-49.9071983
SC,ITAIÓPOLIS,LÉO PÉRICLES,0,12867,-26.3391899,-49.9071983
SC,ITAJAÍ,JAIR BOLSONARO,87882,132299,-26.9117879,-48.6669852
SC,ITAJAÍ,LULA,33917,132299,-26.9117879,-48.6669852
SC,ITAJAÍ,SIMONE TEBET,5275,132299,-26.9117879,-48.6669852
SC,ITAJAÍ,CIRO GOMES,3107,132299,-26.9117879,-48.6669852
SC,ITAJAÍ,FELIPE D'AVILA,1249,132299,-26.9117879,-48.6669852
SC,ITAJAÍ,SORAYA THRONICKE,614,132299,-26.9117879,-48.6669852
SC,ITAJAÍ,LÉO PÉRICLES,72,132299,-26.9117879,-48.6669852
